UTC_Timestamp,Resolution,FPS,Codecs,Bandwidth_kbps,Network_Activity_KB,Buffer_Health_s,Live_Latency_s,Latency_Mode
1741539791696,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),8333,0,28.68,0.00,Manifestless, Optimized for Normal Latency, seq 1855
1741539792096,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),8333,0,28.38,0.00,Manifestless, Optimized for Normal Latency, seq 1855
1741539792496,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),8333,0,27.87,0.00,Manifestless, Optimized for Normal Latency, seq 1855
1741539792898,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),8333,0,27.62,0.00,Manifestless, Optimized for Normal Latency, seq 1855
1741539793298,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),8333,0,27.10,0.00,Manifestless, Optimized for Normal Latency, seq 1855
1741539793698,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),8333,0,26.85,0.00,Manifestless, Optimized for Normal Latency, seq 1855
1741539794098,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),8333,0,26.33,0.00,Manifestless, Optimized for Normal Latency, seq 1855
1741539794499,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),8333,0,26.07,0.00,Manifestless, Optimized for Normal Latency, seq 1855
1741539794900,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),8333,0,25.56,0.00,Manifestless, Optimized for Normal Latency, seq 1855
1741539795301,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),8333,0,25.56,0.00,Manifestless, Optimized for Normal Latency, seq 1856
1741539795701,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),8333,0,24.68,0.00,Manifestless, Optimized for Normal Latency, seq 1856
1741539796101,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),8333,16,24.42,0.00,Manifestless, Optimized for Normal Latency, seq 1856
1741539796501,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),8333,179,23.88,0.00,Manifestless, Optimized for Normal Latency, seq 1856
1741539796902,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),5992,58,28.60,0.00,Manifestless, Optimized for Normal Latency, seq 1856
1741539797303,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),5992,0,28.08,0.00,Manifestless, Optimized for Normal Latency, seq 1856
1741539797705,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),5992,0,27.81,0.00,Manifestless, Optimized for Normal Latency, seq 1856
1741539798106,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),5992,0,27.27,0.00,Manifestless, Optimized for Normal Latency, seq 1856
1741539798506,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),5992,0,27.01,0.00,Manifestless, Optimized for Normal Latency, seq 1856
1741539798907,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),5992,0,26.70,0.00,Manifestless, Optimized for Normal Latency, seq 1856
1741539799308,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),5992,0,26.17,0.00,Manifestless, Optimized for Normal Latency, seq 1856
1741539799709,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),5992,0,25.66,0.00,Manifestless, Optimized for Normal Latency, seq 1856
1741539800110,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),5992,0,25.39,0.00,Manifestless, Optimized for Normal Latency, seq 1856
1741539800510,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),5992,0,24.87,0.00,Manifestless, Optimized for Normal Latency, seq 1857
1741539800918,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),5992,0,24.60,0.00,Manifestless, Optimized for Normal Latency, seq 1857
1741539801318,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),5992,16,24.13,0.00,Manifestless, Optimized for Normal Latency, seq 1857
1741539801719,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),5992,249,28.87,0.00,Manifestless, Optimized for Normal Latency, seq 1857
1741539802119,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),5992,0,28.32,0.00,Manifestless, Optimized for Normal Latency, seq 1857
1741539802522,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),5992,0,28.07,0.00,Manifestless, Optimized for Normal Latency, seq 1857
1741539802922,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),5992,0,27.49,0.00,Manifestless, Optimized for Normal Latency, seq 1857
1741539803322,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),5992,0,27.24,0.00,Manifestless, Optimized for Normal Latency, seq 1857
1741539803723,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),5992,0,26.68,0.00,Manifestless, Optimized for Normal Latency, seq 1857
1741539804124,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),5992,0,26.43,0.00,Manifestless, Optimized for Normal Latency, seq 1857
1741539804524,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),5992,0,25.93,0.00,Manifestless, Optimized for Normal Latency, seq 1857
1741539804925,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),5992,0,25.62,0.00,Manifestless, Optimized for Normal Latency, seq 1857
1741539805326,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),5992,0,25.11,0.00,Manifestless, Optimized for Normal Latency, seq 1857
1741539805726,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),5992,0,24.85,0.00,Manifestless, Optimized for Normal Latency, seq 1858
1741539806127,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),5992,10,24.33,0.00,Manifestless, Optimized for Normal Latency, seq 1858
1741539806529,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),8988,255,29.07,0.00,Manifestless, Optimized for Normal Latency, seq 1858
1741539806929,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),8988,0,28.56,0.00,Manifestless, Optimized for Normal Latency, seq 1858
1741539807330,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),8988,0,28.06,0.00,Manifestless, Optimized for Normal Latency, seq 1858
1741539807730,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),8988,0,27.81,0.00,Manifestless, Optimized for Normal Latency, seq 1858
1741539808130,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),8988,0,27.30,0.00,Manifestless, Optimized for Normal Latency, seq 1858
1741539808530,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),8988,0,26.99,0.00,Manifestless, Optimized for Normal Latency, seq 1858
1741539808931,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),8988,0,26.48,0.00,Manifestless, Optimized for Normal Latency, seq 1858
1741539809332,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),8988,0,26.21,0.00,Manifestless, Optimized for Normal Latency, seq 1858
1741539809733,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),8988,0,25.71,0.00,Manifestless, Optimized for Normal Latency, seq 1858
1741539810134,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),8988,0,25.46,0.00,Manifestless, Optimized for Normal Latency, seq 1858
1741539810534,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),8988,0,24.95,0.00,Manifestless, Optimized for Normal Latency, seq 1859
1741539810935,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),8988,10,24.45,0.00,Manifestless, Optimized for Normal Latency, seq 1859
1741539811335,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),8988,117,24.15,0.00,Manifestless, Optimized for Normal Latency, seq 1859
1741539811736,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9899,155,28.90,0.00,Manifestless, Optimized for Normal Latency, seq 1859
1741539812137,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9899,155,28.90,0.00,Manifestless, Optimized for Normal Latency, seq 1860
1741539812537,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9899,155,28.90,0.00,Manifestless, Optimized for Normal Latency, seq 1860
1741539812937,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9899,155,28.90,0.00,Manifestless, Optimized for Normal Latency, seq 1860
1741539813337,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9899,155,28.90,0.00,Manifestless, Optimized for Normal Latency, seq 1860
1741539813738,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9899,155,28.90,0.00,Manifestless, Optimized for Normal Latency, seq 1860
1741539814140,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9899,0,23.50,0.00,Manifestless, Optimized for Normal Latency, seq 1860
1741539814540,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9899,0,23.50,0.00,Manifestless, Optimized for Normal Latency, seq 1860
1741539814940,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9899,0,23.50,0.00,Manifestless, Optimized for Normal Latency, seq 1860
1741539815341,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9899,0,23.50,0.00,Manifestless, Optimized for Normal Latency, seq 1860
1741539815742,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9899,0,23.50,0.00,Manifestless, Optimized for Normal Latency, seq 1860
1741539816142,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9899,0,23.50,0.00,Manifestless, Optimized for Normal Latency, seq 1860
1741539816543,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9899,0,23.50,0.00,Manifestless, Optimized for Normal Latency, seq 1860
1741539816943,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9899,0,23.50,0.00,Manifestless, Optimized for Normal Latency, seq 1860
1741539817344,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9899,0,23.50,0.00,Manifestless, Optimized for Normal Latency, seq 1860
1741539817745,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9969,0,25.74,0.00,Manifestless, Optimized for Normal Latency, seq 1860
1741539818146,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9969,0,27.65,0.00,Manifestless, Optimized for Normal Latency, seq 1860
1741539818547,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9969,0,27.14,0.00,Manifestless, Optimized for Normal Latency, seq 1860
1741539818947,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9969,0,26.89,0.00,Manifestless, Optimized for Normal Latency, seq 1860
1741539819348,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9969,0,26.39,0.00,Manifestless, Optimized for Normal Latency, seq 1860
1741539819748,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9969,0,25.89,0.00,Manifestless, Optimized for Normal Latency, seq 1860
1741539820149,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9969,0,25.64,0.00,Manifestless, Optimized for Normal Latency, seq 1860
1741539820549,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9969,0,25.14,0.00,Manifestless, Optimized for Normal Latency, seq 1860
1741539820950,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9969,0,24.89,0.00,Manifestless, Optimized for Normal Latency, seq 1861
1741539821350,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9969,115,24.35,0.00,Manifestless, Optimized for Normal Latency, seq 1861
1741539821750,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9935,177,29.10,0.00,Manifestless, Optimized for Normal Latency, seq 1861
1741539822150,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9935,0,28.59,0.00,Manifestless, Optimized for Normal Latency, seq 1861
1741539822554,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9935,0,27.97,0.00,Manifestless, Optimized for Normal Latency, seq 1861
1741539822954,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9935,0,27.70,0.00,Manifestless, Optimized for Normal Latency, seq 1861
1741539823354,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9935,0,27.45,0.00,Manifestless, Optimized for Normal Latency, seq 1861
1741539823756,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9935,0,26.96,0.00,Manifestless, Optimized for Normal Latency, seq 1861
1741539824156,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9935,0,26.71,0.00,Manifestless, Optimized for Normal Latency, seq 1861
1741539824557,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9935,0,26.19,0.00,Manifestless, Optimized for Normal Latency, seq 1861
1741539824958,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9935,0,25.84,0.00,Manifestless, Optimized for Normal Latency, seq 1861
1741539825359,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9935,0,25.33,0.00,Manifestless, Optimized for Normal Latency, seq 1861
1741539825759,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9935,0,25.05,0.00,Manifestless, Optimized for Normal Latency, seq 1862
1741539826166,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9935,16,24.78,0.00,Manifestless, Optimized for Normal Latency, seq 1862
1741539826572,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9935,0,29.08,0.00,Manifestless, Optimized for Normal Latency, seq 1862
1741539826973,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9935,0,28.82,0.00,Manifestless, Optimized for Normal Latency, seq 1862
1741539827374,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9935,0,28.27,0.00,Manifestless, Optimized for Normal Latency, seq 1862
1741539827775,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9935,0,28.00,0.00,Manifestless, Optimized for Normal Latency, seq 1862
1741539828175,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9935,0,27.49,0.00,Manifestless, Optimized for Normal Latency, seq 1862
1741539828576,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9935,0,27.19,0.00,Manifestless, Optimized for Normal Latency, seq 1862
1741539828977,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9935,0,26.84,0.00,Manifestless, Optimized for Normal Latency, seq 1862
1741539829377,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9935,0,26.34,0.00,Manifestless, Optimized for Normal Latency, seq 1862
1741539829778,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9935,0,26.09,0.00,Manifestless, Optimized for Normal Latency, seq 1862
1741539830178,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9935,0,25.58,0.00,Manifestless, Optimized for Normal Latency, seq 1862
1741539830578,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9935,0,25.08,0.00,Manifestless, Optimized for Normal Latency, seq 1862
1741539830978,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9935,0,24.83,0.00,Manifestless, Optimized for Normal Latency, seq 1863
1741539831378,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),9935,185,24.33,0.00,Manifestless, Optimized for Normal Latency, seq 1863
1741539831784,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),6208,62,29.07,0.00,Manifestless, Optimized for Normal Latency, seq 1863
1741539832184,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),6208,0,28.56,0.00,Manifestless, Optimized for Normal Latency, seq 1863
1741539832585,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),6208,0,28.06,0.00,Manifestless, Optimized for Normal Latency, seq 1863
1741539832985,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),6208,0,27.81,0.00,Manifestless, Optimized for Normal Latency, seq 1863
1741539833385,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),6208,0,27.55,0.00,Manifestless, Optimized for Normal Latency, seq 1863
1741539833786,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),6208,0,26.89,0.00,Manifestless, Optimized for Normal Latency, seq 1863
1741539834186,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),6208,0,26.14,0.00,Manifestless, Optimized for Normal Latency, seq 1864
1741539834587,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),6208,0,26.14,0.00,Manifestless, Optimized for Normal Latency, seq 1864
1741539834987,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),6208,0,26.14,0.00,Manifestless, Optimized for Normal Latency, seq 1864
1741539835389,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),6208,0,26.14,0.00,Manifestless, Optimized for Normal Latency, seq 1864
1741539835790,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),6208,0,24.88,0.00,Manifestless, Optimized for Normal Latency, seq 1864
1741539836190,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),6208,16,24.62,0.00,Manifestless, Optimized for Normal Latency, seq 1864
1741539836591,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),11611,16,29.04,0.00,Manifestless, Optimized for Normal Latency, seq 1864
1741539836991,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),11611,0,28.76,0.00,Manifestless, Optimized for Normal Latency, seq 1864
1741539837391,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),11611,0,28.23,0.00,Manifestless, Optimized for Normal Latency, seq 1864
1741539837797,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),11611,0,27.98,0.00,Manifestless, Optimized for Normal Latency, seq 1864
1741539838199,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),11611,0,27.41,0.00,Manifestless, Optimized for Normal Latency, seq 1864
1741539838605,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),11611,0,27.16,0.00,Manifestless, Optimized for Normal Latency, seq 1864
1741539839008,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),11611,0,26.80,0.00,Manifestless, Optimized for Normal Latency, seq 1864
1741539839408,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),11611,0,26.27,0.00,Manifestless, Optimized for Normal Latency, seq 1864
1741539839809,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),11611,0,26.02,0.00,Manifestless, Optimized for Normal Latency, seq 1864
1741539840210,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),11611,0,25.51,0.00,Manifestless, Optimized for Normal Latency, seq 1864
1741539840610,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),11611,0,25.01,0.00,Manifestless, Optimized for Normal Latency, seq 1864
1741539841010,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),11611,0,24.76,0.00,Manifestless, Optimized for Normal Latency, seq 1865
1741539841410,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),13527,271,29.25,0.00,Manifestless, Optimized for Normal Latency, seq 1865
1741539841810,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),13527,0,28.99,0.00,Manifestless, Optimized for Normal Latency, seq 1865
1741539842211,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),13527,0,28.46,0.00,Manifestless, Optimized for Normal Latency, seq 1865
1741539842612,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),13527,0,28.21,0.00,Manifestless, Optimized for Normal Latency, seq 1865
1741539843013,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),13527,0,27.71,0.00,Manifestless, Optimized for Normal Latency, seq 1865
1741539843413,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),13527,0,27.21,0.00,Manifestless, Optimized for Normal Latency, seq 1865
1741539843813,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),13527,0,26.96,0.00,Manifestless, Optimized for Normal Latency, seq 1865
1741539844214,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),13527,0,26.45,0.00,Manifestless, Optimized for Normal Latency, seq 1865
1741539844614,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),13527,0,26.19,0.00,Manifestless, Optimized for Normal Latency, seq 1865
1741539845016,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),13527,0,25.69,0.00,Manifestless, Optimized for Normal Latency, seq 1865
1741539845417,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),13527,0,25.44,0.00,Manifestless, Optimized for Normal Latency, seq 1865
1741539845817,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),13527,0,24.93,0.00,Manifestless, Optimized for Normal Latency, seq 1866
1741539846217,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),13527,45,24.44,0.00,Manifestless, Optimized for Normal Latency, seq 1866
1741539846617,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),13305,240,29.18,0.00,Manifestless, Optimized for Normal Latency, seq 1866
1741539847017,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),13305,0,28.67,0.00,Manifestless, Optimized for Normal Latency, seq 1866
1741539847417,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),13305,0,28.42,0.00,Manifestless, Optimized for Normal Latency, seq 1866
1741539847818,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),13305,0,27.80,0.00,Manifestless, Optimized for Normal Latency, seq 1866
1741539848219,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),13305,0,27.54,0.00,Manifestless, Optimized for Normal Latency, seq 1866
1741539848619,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),13305,0,27.25,0.00,Manifestless, Optimized for Normal Latency, seq 1866
1741539849026,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),13305,0,26.67,0.00,Manifestless, Optimized for Normal Latency, seq 1866
1741539849427,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),13305,0,26.41,0.00,Manifestless, Optimized for Normal Latency, seq 1866
1741539849827,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),13305,0,25.91,0.00,Manifestless, Optimized for Normal Latency, seq 1866
1741539850227,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),13305,0,25.41,0.00,Manifestless, Optimized for Normal Latency, seq 1866
1741539850627,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),13305,0,25.16,0.00,Manifestless, Optimized for Normal Latency, seq 1867
1741539851027,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),13305,16,24.66,0.00,Manifestless, Optimized for Normal Latency, seq 1867
1741539851427,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),13305,210,24.39,0.00,Manifestless, Optimized for Normal Latency, seq 1867
1741539851829,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),13633,0,28.79,0.00,Manifestless, Optimized for Normal Latency, seq 1867
1741539852230,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),13633,0,28.54,0.00,Manifestless, Optimized for Normal Latency, seq 1867
1741539852630,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),13633,0,27.86,0.00,Manifestless, Optimized for Normal Latency, seq 1867
1741539853030,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),13633,0,27.60,0.00,Manifestless, Optimized for Normal Latency, seq 1867
1741539853430,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),13633,0,27.28,0.00,Manifestless, Optimized for Normal Latency, seq 1867
1741539853830,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),13633,0,27.02,0.00,Manifestless, Optimized for Normal Latency, seq 1867
1741539854231,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),13633,0,26.51,0.00,Manifestless, Optimized for Normal Latency, seq 1867
1741539854632,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),13633,0,26.51,0.00,Manifestless, Optimized for Normal Latency, seq 1868
1741539855032,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),13633,0,26.51,0.00,Manifestless, Optimized for Normal Latency, seq 1868
1741539855433,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),13633,0,26.51,0.00,Manifestless, Optimized for Normal Latency, seq 1868
1741539855833,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),13633,0,26.51,0.00,Manifestless, Optimized for Normal Latency, seq 1868
1741539856235,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),13633,0,26.51,0.00,Manifestless, Optimized for Normal Latency, seq 1868
1741539856637,640x360,30,vp09.00.51.08.01.01.01.01.00 (243) / mp4a.40.2 (140),13633,313,24.11,0.00,Manifestless, Optimized for Normal Latency, seq 1868
