UTC_Timestamp,Download_Resolution,Download_Bitrate,Bandwidth_Estimate,FPS,Skipped_Frames,Buffer_Size,Latency_To_Broadcaster,Codecs,Protocol,Latency_Mode
1741550043275,1280x720,1280x720,750x422,45,3102,3511,3.57.,3.87.,avc1.4D401F,mp4a.40.2,Low Latency
1741550043679,1280x720,1280x720,750x422,45,3102,3511,3.57.,3.87.,avc1.4D401F,mp4a.40.2,Low Latency
1741550044081,1280x720,1280x720,750x422,34,3102,3511,3.60.,3.87.,avc1.4D401F,mp4a.40.2,Low Latency
1741550044481,1280x720,1280x720,750x422,34,3102,3511,3.60.,3.87.,avc1.4D401F,mp4a.40.2,Low Latency
1741550044880,1280x720,1280x720,750x422,34,3102,3511,2.99.,4.01.,avc1.4D401F,mp4a.40.2,Low Latency
1741550045281,1280x720,1280x720,750x422,34,3102,3511,2.99.,4.01.,avc1.4D401F,mp4a.40.2,Low Latency
1741550045681,1280x720,1280x720,750x422,34,3102,3511,2.99.,4.01.,avc1.4D401F,mp4a.40.2,Low Latency
1741550046082,1280x720,1280x720,750x422,48,2961,2129,3.52.,4.01.,avc1.4D401F,mp4a.40.2,Low Latency
1741550046482,1280x720,1280x720,750x422,48,2961,2129,3.52.,4.01.,avc1.4D401F,mp4a.40.2,Low Latency
1741550046882,1280x720,1280x720,750x422,30,3214,3536,3.58.,3.90.,avc1.4D401F,mp4a.40.2,Low Latency
1741550047284,1280x720,1280x720,750x422,30,3214,3536,3.58.,3.90.,avc1.4D401F,mp4a.40.2,Low Latency
1741550047685,1280x720,1280x720,750x422,30,3214,3536,3.58.,3.90.,avc1.4D401F,mp4a.40.2,Low Latency
1741550048086,1280x720,1280x720,750x422,50,3214,3536,3.56.,3.90.,avc1.4D401F,mp4a.40.2,Low Latency
1741550048487,1280x720,1280x720,750x422,50,3214,3536,3.56.,3.90.,avc1.4D401F,mp4a.40.2,Low Latency
1741550048887,1280x720,1280x720,750x422,56,3265,3558,3.54.,4.01.,avc1.4D401F,mp4a.40.2,Low Latency
1741550049290,1280x720,1280x720,750x422,56,3265,3558,3.54.,4.01.,avc1.4D401F,mp4a.40.2,Low Latency
1741550049691,1280x720,1280x720,750x422,56,3265,3558,3.54.,4.01.,avc1.4D401F,mp4a.40.2,Low Latency
1741550050090,1280x720,1280x720,750x422,32,3265,3558,3.57.,4.01.,avc1.4D401F,mp4a.40.2,Low Latency
1741550050491,1280x720,1280x720,750x422,32,3265,3558,3.57.,4.01.,avc1.4D401F,mp4a.40.2,Low Latency
1741550050892,1280x720,1280x720,750x422,53,3003,3402,3.62.,3.85.,avc1.4D401F,mp4a.40.2,Low Latency
1741550051292,1280x720,1280x720,750x422,53,3003,3402,3.62.,3.85.,avc1.4D401F,mp4a.40.2,Low Latency
1741550051692,1280x720,1280x720,750x422,53,3003,3402,3.62.,3.85.,avc1.4D401F,mp4a.40.2,Low Latency
1741550052093,1280x720,1280x720,750x422,19,3003,3402,3.59.,3.85.,avc1.4D401F,mp4a.40.2,Low Latency
1741550052495,1280x720,1280x720,750x422,19,3003,3402,3.59.,3.85.,avc1.4D401F,mp4a.40.2,Low Latency
1741550052897,1280x720,1280x720,750x422,90,3036,3411,3.54.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550053297,1280x720,1280x720,750x422,90,3036,3411,3.54.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550053699,1280x720,1280x720,750x422,90,3036,3411,3.54.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550054100,1280x720,1280x720,750x422,61,3036,3411,3.55.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550054501,1280x720,1280x720,750x422,61,3036,3411,3.55.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550054901,1280x720,1280x720,750x422,26,3394,3558,3.58.,3.77.,avc1.4D401F,mp4a.40.2,Low Latency
1741550055305,1280x720,1280x720,750x422,26,3394,3558,3.58.,3.77.,avc1.4D401F,mp4a.40.2,Low Latency
1741550055707,1280x720,1280x720,750x422,26,3394,3558,3.58.,3.77.,avc1.4D401F,mp4a.40.2,Low Latency
1741550056108,1280x720,1280x720,750x422,52,3394,3558,3.58.,3.77.,avc1.4D401F,mp4a.40.2,Low Latency
1741550056511,1280x720,1280x720,750x422,52,3394,3558,3.58.,3.77.,avc1.4D401F,mp4a.40.2,Low Latency
1741550056913,1280x720,1280x720,750x422,68,2854,3312,3.61.,4.02.,avc1.4D401F,mp4a.40.2,Low Latency
1741550057313,1280x720,1280x720,750x422,68,2854,3312,3.61.,4.02.,avc1.4D401F,mp4a.40.2,Low Latency
1741550057713,1280x720,1280x720,750x422,68,2854,3312,3.61.,4.02.,avc1.4D401F,mp4a.40.2,Low Latency
1741550058114,1280x720,1280x720,750x422,72,2854,3312,3.56.,4.02.,avc1.4D401F,mp4a.40.2,Low Latency
1741550058515,1280x720,1280x720,750x422,72,2854,3312,3.56.,4.02.,avc1.4D401F,mp4a.40.2,Low Latency
1741550058917,1280x720,1280x720,750x422,79,3035,3394,3.59.,3.87.,avc1.4D401F,mp4a.40.2,Low Latency
1741550059318,1280x720,1280x720,750x422,79,3035,3394,3.59.,3.87.,avc1.4D401F,mp4a.40.2,Low Latency
1741550059719,1280x720,1280x720,750x422,79,3035,3394,3.59.,3.87.,avc1.4D401F,mp4a.40.2,Low Latency
1741550060119,1280x720,1280x720,750x422,79,3035,3394,3.61.,3.87.,avc1.4D401F,mp4a.40.2,Low Latency
1741550060519,1280x720,1280x720,750x422,79,3035,3394,3.61.,3.87.,avc1.4D401F,mp4a.40.2,Low Latency
1741550060920,1280x720,1280x720,750x422,49,3035,3367,3.59.,4.01.,avc1.4D401F,mp4a.40.2,Low Latency
1741550061321,1280x720,1280x720,750x422,49,3035,3367,3.59.,4.01.,avc1.4D401F,mp4a.40.2,Low Latency
1741550061722,1280x720,1280x720,750x422,49,3035,3367,3.59.,4.01.,avc1.4D401F,mp4a.40.2,Low Latency
1741550062123,1280x720,1280x720,750x422,45,3035,3367,3.56.,4.01.,avc1.4D401F,mp4a.40.2,Low Latency
1741550062523,1280x720,1280x720,750x422,45,3035,3367,3.56.,4.01.,avc1.4D401F,mp4a.40.2,Low Latency
1741550062923,1280x720,1280x720,750x422,61,3142,3507,3.57.,3.87.,avc1.4D401F,mp4a.40.2,Low Latency
1741550063323,1280x720,1280x720,750x422,61,3142,3507,3.57.,3.87.,avc1.4D401F,mp4a.40.2,Low Latency
1741550063724,1280x720,1280x720,750x422,61,3142,3507,3.57.,3.87.,avc1.4D401F,mp4a.40.2,Low Latency
1741550064125,1280x720,1280x720,750x422,34,3142,3507,3.54.,3.87.,avc1.4D401F,mp4a.40.2,Low Latency
1741550064526,1280x720,1280x720,750x422,34,3142,3507,3.54.,3.87.,avc1.4D401F,mp4a.40.2,Low Latency
1741550064926,1280x720,1280x720,750x422,74,3147,3514,3.58.,3.99.,avc1.4D401F,mp4a.40.2,Low Latency
1741550065327,1280x720,1280x720,750x422,74,3147,3514,3.58.,3.99.,avc1.4D401F,mp4a.40.2,Low Latency
1741550065726,1280x720,1280x720,750x422,74,3147,3514,3.58.,3.99.,avc1.4D401F,mp4a.40.2,Low Latency
1741550066127,1280x720,1280x720,750x422,63,3147,3514,3.58.,3.99.,avc1.4D401F,mp4a.40.2,Low Latency
1741550066530,1280x720,1280x720,750x422,63,3147,3514,3.58.,3.99.,avc1.4D401F,mp4a.40.2,Low Latency
1741550066930,1280x720,1280x720,750x422,64,3250,3536,3.58.,3.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741550067331,1280x720,1280x720,750x422,64,3250,3536,3.58.,3.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741550067735,1280x720,1280x720,750x422,68,3250,3536,3.58.,3.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741550068136,1280x720,1280x720,750x422,68,3250,3536,3.58.,3.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741550068537,1280x720,1280x720,750x422,68,3250,3536,3.58.,3.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741550068940,1280x720,1280x720,750x422,64,3186,3538,3.54.,4.12.,avc1.4D401F,mp4a.40.2,Low Latency
1741550069341,1280x720,1280x720,750x422,64,3186,3538,3.54.,4.12.,avc1.4D401F,mp4a.40.2,Low Latency
1741550069741,1280x720,1280x720,750x422,42,3186,3538,3.59.,4.12.,avc1.4D401F,mp4a.40.2,Low Latency
1741550070143,1280x720,1280x720,750x422,42,3186,3538,3.59.,4.12.,avc1.4D401F,mp4a.40.2,Low Latency
1741550070544,1280x720,1280x720,750x422,42,3186,3538,3.59.,4.12.,avc1.4D401F,mp4a.40.2,Low Latency
1741550070947,1280x720,1280x720,750x422,90,2970,3417,3.49.,3.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741550071351,1280x720,1280x720,750x422,90,2970,3417,3.49.,3.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741550071752,1280x720,1280x720,750x422,61,2970,3417,3.54.,3.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741550072153,1280x720,1280x720,750x422,61,2970,3417,3.54.,3.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741550072553,1280x720,1280x720,750x422,61,2970,3417,3.54.,3.97.,avc1.4D401F,mp4a.40.2,Low Latency
1741550072954,1280x720,1280x720,750x422,58,2970,3503,3.61.,4.38.,avc1.4D401F,mp4a.40.2,Low Latency
1741550073355,1280x720,1280x720,750x422,58,2970,3503,3.61.,4.38.,avc1.4D401F,mp4a.40.2,Low Latency
1741550074955,1280x720,1280x720,750x422,56,3094,3503,1.84.,3.95.,avc1.4D401F,mp4a.40.2,Low Latency
1741550073754,1280x720,1280x720,750x422,79,3094,3503,2.84.,4.38.,avc1.4D401F,mp4a.40.2,Low Latency
1741550074155,1280x720,1280x720,750x422,79,3094,3503,2.84.,4.38.,avc1.4D401F,mp4a.40.2,Low Latency
1741550074555,1280x720,1280x720,750x422,79,3094,3503,2.84.,4.38.,avc1.4D401F,mp4a.40.2,Low Latency
1741550075354,1280x720,1280x720,750x422,56,3094,3503,1.84.,3.95.,avc1.4D401F,mp4a.40.2,Low Latency
1741550075757,1280x720,1280x720,750x422,56,3094,3503,1.84.,3.95.,avc1.4D401F,mp4a.40.2,Low Latency
1741550076159,1280x720,1280x720,750x422,53,3198,2431,3.57.,3.95.,avc1.4D401F,mp4a.40.2,Low Latency
1741550076559,1280x720,1280x720,750x422,53,3198,2431,3.57.,3.95.,avc1.4D401F,mp4a.40.2,Low Latency
1741550076962,1280x720,1280x720,750x422,53,3073,3615,3.61.,3.96.,avc1.4D401F,mp4a.40.2,Low Latency
1741550077367,1280x720,1280x720,750x422,53,3073,3615,3.61.,3.96.,avc1.4D401F,mp4a.40.2,Low Latency
1741550077769,1280x720,1280x720,750x422,45,3073,3615,3.56.,3.96.,avc1.4D401F,mp4a.40.2,Low Latency
1741550078168,1280x720,1280x720,750x422,45,3073,3615,3.56.,3.96.,avc1.4D401F,mp4a.40.2,Low Latency
1741550078570,1280x720,1280x720,750x422,45,3073,3615,3.56.,3.96.,avc1.4D401F,mp4a.40.2,Low Latency
1741550078970,1280x720,1280x720,750x422,46,2996,3587,3.57.,4.09.,avc1.4D401F,mp4a.40.2,Low Latency
1741550079371,1280x720,1280x720,750x422,46,2996,3587,3.57.,4.09.,avc1.4D401F,mp4a.40.2,Low Latency
1741550079771,1280x720,1280x720,750x422,30,2996,3587,3.56.,4.09.,avc1.4D401F,mp4a.40.2,Low Latency
1741550080174,1280x720,1280x720,750x422,30,2996,3587,3.56.,4.09.,avc1.4D401F,mp4a.40.2,Low Latency
1741550080578,1280x720,1280x720,750x422,30,2996,3587,3.56.,4.09.,avc1.4D401F,mp4a.40.2,Low Latency
1741550080979,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550081379,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550081779,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550082179,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550082579,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550082979,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550083380,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550083781,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550084182,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550084582,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550084982,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550085384,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550085784,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550086185,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550086585,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550086985,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550087386,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550087787,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550088188,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550088589,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550088990,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550089391,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550089791,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550090192,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550090593,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550090994,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550091395,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550091795,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550092195,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550092595,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550092996,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550093396,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550093798,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550094199,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550094599,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550095003,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550095403,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550095807,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550096216,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550096616,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550097016,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550097416,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550097816,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550098216,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550098618,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550099019,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550099419,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550099820,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550100223,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550100624,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550101025,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550101426,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550101825,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550102226,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550102626,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550103027,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550103427,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550103827,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550104228,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550104629,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
1741550105029,1280x720,1280x720,750x422,20,2808,3357,240.20.,4.00.,avc1.4D401F,mp4a.40.2,Low Latency
